"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Credit Cards","credit_cards","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (1); Sales view (5); Properties v3 card (1)"
"Customer Pain Points / Purchase Motive","customer_pain_points___purchase_motive","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (6)"
"Date of Incorporation","date_of_incorporation","date","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (5); Properties v3 card (1)"
"Do you require catchup bookkeeping? If so, how many months?","do_you_require_catchup_bookkeeping__if_so__how_many_months_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4)"
"Do you work with contractors? If yes, what software do you use to pay them?","do_you_work_with_contractors__if_yes__what_software_do_you_use_to_pay_them_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (5)"
"DUNS Number","duns_number","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4); Properties v3 card (1)"
"Employee Range","employee_range","string","Self selected - range of employee count in the company","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Rashmi Dixit","Report (1); Sales view (4); Properties v3 card (2)"
"Equity Management Tool","equity_management_tool","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (5); Properties v3 card (1)"
"Finance Management Firm Name","finance_management_firm_name","string","Prior/Existing service provider","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Inbounddb lists (1); Report (1); Sales view (5); Properties v3 card (1)"
"Finance Management Type","finance_management_type","string","Self entered property to show how company manages finances","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Rashmi Dixit","Inbounddb lists (2); Automation platform flow (1); Report (1); Sales view (5); Properties v3 card (2)"
"Has the customer used one of our competitors? If so, who?","has_the_client_used_one_of_our_competitors__if_so__who_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (1); Sales view (4); Properties v3 card (1)"
"Have you previously worked with accountants or bookkeepers?","have_you_previously_worked_with_accountants_or_bookkeepers_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (5); Properties v3 card (1)"
"How did you hear about Zeni?","how_did_you_hear_about_zeni_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Megan Prince","Sales view (4)"
"Inc Type","inc_type","string","Incorporation Type of the company","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Rashmi Dixit","Sales view (4); Properties v3 card (1)"
"Is Pre Onboarding Completed","is_pre_onboarding_completed","enumeration","","mixpanel_pre-onboarding_fields","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Rashmi Dixit","Inbounddb lists (2); Sales view (3)"
"Legal Company Name","legal_company_name","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4); Properties v3 card (4)"
"Level of financial competency and comfortability","level_of_financial_competency_and_comfortability","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4); Properties v3 card (3)"
"Monthly Expenses","monthly_expenses","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (1); Report (6); Sales view (5); Properties v3 card (1)"
"NAICS Code","naics_code","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4); Properties v3 card (1)"
"Original Billing Date","original_billing_date","date","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (6); Sales view (5)"
"Payment Processors","payment_processors","string","Self selected payment processors","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Rashmi Dixit","Automation platform flow (1); Sales view (6); Properties v3 card (1)"
"Payroll Provider","payroll_provider","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (1); Sales view (5); Properties v3 card (1)"
"Primary Contact (email)","primary_contact__email_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (27); Properties v3 card (2)"
"Primary Contact (name)","primary_contact__name_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (26); Properties v3 card (2)"
"Referral Source","referral_source","string","How did this company find Zeni?","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Inbounddb lists (40); Report (1); Sales view (8)"
"Referrer Name","referrer_name","string","Details of how company found Zeni","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Rashmi Dixit","Inbounddb lists (6)"
"Referrer Type","referrer_type","string","How did the company find Zeni?","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Inbounddb lists (14)"
"SIC Code","sic_code","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (4); Properties list card (1); Properties v3 card (2)"
"State of Incorporation","state_of_incorporation","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Form (2); Sales view (5); Properties v3 card (1)"
"Tax ID/EIN","tax_id_ein","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (4); Properties v3 card (1)"
"Taxes filed for (year)","taxes_filed_for__year_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (6)"
"Total Raised","total_raised","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Unknown user","Sales view (4); Properties v3 card (1)"
"What is your Revenue Management Tech Stack?","what_is_your_revenue_management_tech_stack_","string","","mixpanel_pre-onboarding_fields","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Properties v3 card (1)"
"Zeni email","zeni_email","string","Dedicated company@zeni.ai email address","mixpanel_pre-onboarding_fields","false","","false","false","false","false","false","false","Unknown user","Automation platform flow (1); Object requirement (1); Email (4); Sales view (25); Properties v3 card (2)"
"Preparer Hours (Maintained by FinOps)","allocated_preparer_hours__maintained_by_finops_","number","Allocated Preparer Hours (Maintained by FinOps)","onboarding_team","true","","false","false","false","false","false","false","Lovesh Sharma","Calculated property (3); Report (2); Sales view (25)"
"AP Preparer","ap_preparer","enumeration","Optional Resource","onboarding_team","false","","false","false","false","true","false","false","Chaitanya Mohan","Automation platform flow (2); Sales view (52); Properties v3 card (3)"
"AP Reviewer","ap_reviewer","enumeration","AP Reviewer assigned to this company ","onboarding_team","false","","false","false","false","true","false","false","Chaitanya Mohan","Automation platform flow (1); Sales view (28)"
"Approver (Controller)","approver__controller_","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Calculated property (1); Automation platform flow (15); Report (86); Sales view (110); Dashboard (1); Properties v3 card (4)"
"Associate Accountant","associate_accountant","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Report (1); Sales view (4)"
"Budgeted Hours (Updated by FinOps) ","budgeted_hours__maintained_by_finoops_","number","Allocated Preparer Hours (Maintained by FinOps)","onboarding_team","false","","true","false","true","false","false","false","Lovesh Sharma","Report (1); Sales view (25)"
"CFO","cfo","enumeration","Assigned CFO","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (1); Sales view (22); Properties v3 card (1)"
"Check if Old Controller = New Controller","check_if_old_controller___new_controller","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Automation platform flow (2)"
"Check if Old First Reviewer = New First Reviewer","check_if_old_first_review___new_first_reviewer","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Automation platform flow (2)"
"Check if Old Preparer = New Preparer","check_if_old_preparer___new_preparer","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Automation platform flow (4)"
"Check if Old Reviewer (TL/ATL) = New Reviewer (TL/ATL)","check_if_old_reviewer__tl_atl____new_reviewer__tl_atl_","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Automation platform flow (2)"
"Check if Old Team Lead = New Team Lead","check_if_old_team_lead___new_team_lead","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Automation platform flow (2)"
"Check if Old Preparer = Reviewer or First Reviewer or Team Lead","check_if_preparer___reviewer_or_first_reviewer","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma",""
"Check if Team lead == Reviewer (TL/ATL)","check_if_team_lead____reviewer__tl_atl_","bool","","onboarding_team","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0},{""label"":""False"",""value"":""false"",""displayOrder"":1}]","true","false","true","false","false","false","Lovesh Sharma","Sales view (1)"
"Check Preparer = Reviewer/TL/First Reviwer","check_preparer___reviewer_tl_first_reviwer","string","","onboarding_team","true","","false","false","false","false","false","false","Bhanu Thakur",""
"First Reviewer ","first_reviewer","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (2); Automation platform flow (4); Report (1); Sales view (28); Properties v3 card (2)"
"First Reviewer Hours","first_reviewer_hours","number","First Reviewer Hours = 15% of the preparer hours","onboarding_team","false","","true","false","true","false","false","false","Lovesh Sharma",""
"Junior Accountant","junior_accountant","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Sales view (3)"
"Old Controller","old_controller","enumeration","The name of the most recent  Controller assigned before reassignment will be captured here.","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (3); Sales view (1)"
"Old First Reviewer","old_first_reviewer","enumeration","The name of the most recent First reviewer assigned before reassignment will be captured here.","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (3); Sales view (1)"
"Old Preparer","old_preparer","enumeration","The name of the most recent preparer assigned before reassignment will be captured here.","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (2); Automation platform flow (5); Sales view (1)"
"Old Reviewer (TL/ATL)","old_reviewer__tl_atl_","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (2); Sales view (1)"
"Old Team Lead","old_team_lead","enumeration","The name of the most recent  Team Lead assigned before reassignment will be captured here.","onboarding_team","false","","false","false","false","true","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (3); Sales view (1)"
"Onboarding Accountant","onboarding_accountant","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Report (2); Sales view (28); Properties v3 card (1)"
"Onboarding Specialist","onboarding_specialist","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Report (2); Sales view (26); Properties v3 card (2)"
"Payroll Manager","payroll_manager","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (24); Properties v3 card (1)"
"Preparer","preparer","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Calculated property (1); Automation platform flow (9); Report (4); Sales view (59); Properties v3 card (3)"
"Reviewer (TL/ATL)","reviewer","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Calculated property (3); Automation platform flow (5); Report (2); Sales view (63); Properties v3 card (2)"
"Tax Preparer","tax_preparer","enumeration","Tax Preparer assigned to his company","onboarding_team","false","","false","false","false","true","false","false","Chaitanya Mohan","Sales view (1)"
"Tax Lead","team_lead","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (2); Sales view (25); Properties v3 card (2)"
"Team Lead","team_lead2","enumeration","","onboarding_team","false","","false","false","false","true","false","false","Kelvin Tanjuakio","Calculated property (3); Automation platform flow (8); Report (1); Sales view (3); Properties v3 card (1)"
"TL Review Hours","tl_review_hours","number","TL Reviewer Hours = 5% of the preparer hours","onboarding_team","false","","true","false","true","false","false","false","Lovesh Sharma","Report (1); Sales view (1)"
"Welcome Gifts Sent","welcome_gifts_sent","enumeration","Swag Up Shipment Sent","onboarding_team","true","[{""label"":""Yes ✅"",""value"":""Yes ✅"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No ❌"",""value"":""No ❌"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""In Progress 🔵 "",""value"":""In Progress 🔵"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Pending 🚧"",""value"":""Pending 🚧"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Cancelled 🔺"",""value"":""Cancelled 🔺"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan","Sales view (1); Properties v3 card (1)"
"Activated On (ProfitWell)","profitwell_activated_on","date","Date the company first started a paid subscription","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Inbounddb lists (4); Automation platform flow (1); Report (2); Sales view (10); Properties v3 card (1)"
"Billing Contact (ProfitWell)","profitwell_billing_contact","string","The email address of the customer in your subscription management system","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Sales view (4); Properties v3 card (1)"
"Churned On (ProfitWell)","profitwell_churned_on","date","Date the company most recently churned (if it has churned)","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Sales view (2); Properties v3 card (1)"
"Created On (ProfitWell)","profitwell_created_on","date","Date the company was first added to your subscription management system","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Inbounddb lists (4); Sales view (6); Properties v3 card (1)"
"Customer ID (ProfitWell)","profitwell_customer_id","string","Your subscription management system's ID for this customer","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Report (4); Sales view (5); Properties v3 card (1)"
"Engagement (ProfitWell)","profitwell_engagement","enumeration","How active is this company compared to your other companies?","profitwell","false","[{""label"":""Inactive"",""value"":""inactive"",""displayOrder"":1},{""label"":""Least activity (bottom 25%)"",""value"":""first_quartile"",""displayOrder"":2},{""label"":""Below average activity (2nd quartile)"",""value"":""second_quartile"",""displayOrder"":3},{""label"":""Above average activity (3rd quartile)"",""value"":""third_quartile"",""displayOrder"":4},{""label"":""Most activity (top 25%)"",""value"":""fourth_quartile"",""displayOrder"":5}]","false","false","false","false","false","false","Swapnil Shinde","Sales view (1); Properties v3 card (1)"
"MRR (ProfitWell)","profitwell_mrr","number","This company's MRR, in the currency of your ProfitWell account","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Inbounddb lists (3); Report (3); Sales view (12); Properties v3 card (1)"
"Plans (ProfitWell)","profitwell_plans","string","The plans to which this company is currently subscribed, or was last subscribed if it has churned","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Inbounddb lists (21); Report (2); Sales view (12); Properties v3 card (1)"
"Status (ProfitWell)","profitwell_status","enumeration","The current status of the company","profitwell","false","[{""label"":""Trialing"",""value"":""trialing"",""displayOrder"":1},{""label"":""Active"",""value"":""active"",""displayOrder"":2},{""label"":""Cancelled"",""value"":""cancelled"",""displayOrder"":3},{""label"":""Churned Trial"",""value"":""churned_trial"",""displayOrder"":4},{""label"":""Churned (Voluntary)"",""value"":""churned_voluntary"",""displayOrder"":5},{""label"":""Churned Delinquent"",""value"":""churned_delinquent"",""displayOrder"":6},{""label"":""No Subscription History"",""value"":""no_history"",""displayOrder"":7}]","false","false","false","false","false","false","Swapnil Shinde","Inbounddb lists (42); Automation platform flow (6); Report (11); Sales view (24); Properties v3 card (1)"
"Total Spend (ProfitWell)","profitwell_total_spend","number","Total amount of money this company has spent with you","profitwell","false","","false","false","false","false","false","false","Swapnil Shinde","Sales view (3); Properties v3 card (1)"
"Actual Upgraded MRR","actual_upgraded_mrr","number","The actual MRR for bookkeeping services for upgraded clients","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Anticipated Bookkeeping MRR Increase","anticipated_bookkeeping_mrr_increase","number","The anticipated increase in MRR if the client upgrades as of Q3/2023","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (38)"
"Bookkeeping MRR (as of Q3/2023)","bookkeeping_mrr__as_of_q3_2023_","number","The current MRR of the client as of Q3/2023","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (1)"
"Current Bookkeeping Plan","current_bookkeeping_plan","enumeration","Whether the client is on Legacy (Full Service/Professional) or New (Starter/Growth/Enterprise) Plan","project:_increase_prices","true","[{""label"":""Legacy"",""value"":""Legacy"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""New"",""value"":""New"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3); Properties v3 card (1)"
"Customer Sentiment (Q3/2023)","customer_sentiment__q3_2023_","enumeration","The recent assumed customer sentiment submitted by Controllers for the upgrade project as of Q2/2023","project:_increase_prices","true","[{""label"":""🤩 - 5"",""value"":""🤩 - 5"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🙂 - 4"",""value"":""🙂 - 4"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""😑 - 3"",""value"":""😑 - 3"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""😔 - 2"",""value"":""😔 - 2"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""😡 - 1"",""value"":""😡 - 1"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Legacy Upgrade Date","legacy_upgrade_date","date","The date the customer upgraded from legacy to new pricing.","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Recommended Hours","recommended_hours","number","The recommended # of hours allocated to bookkeeping services for the client as of Q3/2023","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (6)"
"Recommended Upgrade Action","recommended_upgrade_action","enumeration","The recommended action to take towards the client at upcoming renewal.","project:_increase_prices","true","[{""label"":""Leave As Is"",""value"":""Leave As Is"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Upgrade w/ Caution"",""value"":""Upgrade w/ Caution"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Upgrade"",""value"":""Upgrade"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (30); Sales view (1)"
"Recommended Upgrade Pricing","recommended_upgrade_pricing","number","The recommended pricing for bookkeeping services for the client as of Q3/2023","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Requires A/P","requires_a_p","enumeration","Whether or not the client requires Accounts Payable Services","project:_increase_prices","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Requires A/R	","requires_a_r","enumeration","Whether or not the client requires Accounts Receivable Services","project:_increase_prices","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3)"
"Upgrade Reasoning","upgrade_reasoning","string","The reasoning of the recommendation for upgrade status as of Q3/2023","project:_increase_prices","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Report (3); Sales view (1)"
"Promotion Item","promotion_item","string","","promotions_(marketing)","true","","false","false","false","false","false","false","Chaitanya Mohan","Sales view (1)"
"Promotion Sent","promotion_sent","enumeration","","promotions_(marketing)","true","[{""label"":""Yes ✅"",""value"":""Yes ✅"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No ❌"",""value"":""No ❌"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""In Progress 🔹"",""value"":""In Progress 🔹"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Blocked 🚫"",""value"":""Blocked 🚫"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Cancelled 🚨"",""value"":""Cancelled 🚨"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan","Sales view (1)"
"Promotion Value ($) ","promotion_value____","number","","promotions_(marketing)","true","","false","false","false","false","false","false","Chaitanya Mohan","Sales view (1)"
"R&D % Involvement","r_d___involvement","number","","r&d_questionnaire","true","","false","false","false","false","false","false","Unknown user",""
"W-2 Box 1 Wages","w_2_box_1_wages","number","","r&d_questionnaire","true","","false","false","false","false","false","false","Unknown user",""
"Account Score","account_score","number","","scoring_criteria","false","","true","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (1); Sales view (4); Properties v3 card (1)"
"Account Score Range","account_score_range","enumeration","","scoring_criteria","false","[{""label"":""0-119"",""value"":""0-149"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""120-199"",""value"":""150-199"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""200-284"",""value"":""200-249"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""285-299"",""value"":""250-499"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""300-384"",""value"":""500+"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""385 - 999"",""value"":""385 - 999"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""1000+"",""value"":""1000+"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (2)"
"Monthly Allocated Hours (Up To)","allocated_hours__up_to_","number","This is the number of hours that are associated to the pricing provided through the segment calculator.","scoring_criteria","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties v3 card (1)"
"Apollo Recommendation Score","apollo_recommendation_score","number","","scoring_criteria","false","","false","false","false","false","false","false","Brandon Dith-Berry","Inbounddb lists (1); Sales view (7)"
"Incorporation Type","incorporation_type","enumeration","","scoring_criteria","true","[{""label"":""C Corporation"",""value"":""C Corporation"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""S Corporation"",""value"":""S Corporation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Limited Liability Company"",""value"":""Limited Liability Company"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Sole Proprietorship"",""value"":""Sole Proprietorship"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Limited Partnership"",""value"":""Limited Partnership"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Non-profit"",""value"":""Non-profit"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Other"",""value"":""Other"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (3); Report (2); Sales view (4); Properties v3 card (3)"
"Latest Known Cash in Bank","latest_known_cash_in_bank","number","","scoring_criteria","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Calculated property (1); Sales view (2); Properties v3 card (2)"
"Managing Inventory or eCommerce","managing_inventory","enumeration","Notes if a company manages inventory.","scoring_criteria","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Object score property (1); Report (1); Sales view (4); Properties v3 card (3)"
"Monthly Burn","monthly_burn","number","","scoring_criteria","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Calculated property (1); Sales view (2); Properties v3 card (2)"
"Monthly Revenue","monthly_revenue","number","","scoring_criteria","false","","true","false","true","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (7); Sales view (2); Properties v3 card (2)"
"Needs AP Services","needs_ap_services","enumeration","","scoring_criteria","false","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Yes - Zeni Bill Pay"",""value"":""Yes"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Yes - External Provider"",""value"":""Yes - External Provider"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1); Properties v3 card (2)"
"Needs AR Services","needs_ar_ap_services","enumeration","","scoring_criteria","false","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Yes"",""value"":""Yes"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (3); Properties v3 card (2)"
"Number of Customers","number_of_customers","number","The estimated number of customers of a company.","scoring_criteria","true","","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (2); Properties v3 card (1)"
"Quickbooks Status","quickbooks_status","enumeration","Helps to note if the company is using Quickbooks, is open to using Quickbooks, or is not interested in using Quickbooks.","scoring_criteria","true","[{""label"":""Using Quickbooks Online"",""value"":""Using Quickbooks Online"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Open to Using Quickbooks Online"",""value"":""Open to Using Quickbooks Online"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Not Interested in Using Quickbooks"",""value"":""Not Interested in Using Quickbooks"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (2); Properties v3 card (1)"
"Recommended Pricing","recommended_pricing","string","This calculation is based on the criteria compiled from the account score. To re-calculate, update the field, ""Calculated Score"" to ""Ready for Calculation"".","scoring_criteria","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (3); Sales view (3); Properties v3 card (2)"
"Revenue Recognition","revenue_recognition","enumeration","","scoring_criteria","false","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Basic"",""value"":""Basic"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Advanced"",""value"":""Advanced"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Sales view (3); Properties v3 card (2)"
"Runway Left","runway_left","number","","scoring_criteria","false","","true","false","true","false","false","false","Kelvin Tanjuakio","Sales view (2); Properties v3 card (2)"
